File Name,Flat Fee,Annual fee threshold 1,Annual fee Threshold 2,Annual fee Threshold 3,Annual fee Threshold 4,Annual fee Threshold 5,Annual fee Threshold 6,Annual fee Threshold 7,Annual fee Threshold 8,Minimum investment (Amount/No),Negotiable (Yes/No),Negotiable threshold (Number/ N/A),Verification Summary,Digit % Count,Dollar Count,Fee Count,Text Length,adviser_id1,adviser_id2,sequence_num,filing_date,Annual fee threshold 1_clean,Annual fee threshold 1_lower_bound,Annual fee threshold 1_upper_bound,Annual fee threshold 1_fee_pct,Annual fee Threshold 2_clean,Annual fee Threshold 2_lower_bound,Annual fee Threshold 2_upper_bound,Annual fee Threshold 2_fee_pct,Annual fee Threshold 3_clean,Annual fee Threshold 3_lower_bound,Annual fee Threshold 3_upper_bound,Annual fee Threshold 3_fee_pct,Annual fee Threshold 4_clean,Annual fee Threshold 4_lower_bound,Annual fee Threshold 4_upper_bound,Annual fee Threshold 4_fee_pct,Annual fee Threshold 5_clean,Annual fee Threshold 5_lower_bound,Annual fee Threshold 5_upper_bound,Annual fee Threshold 5_fee_pct,Annual fee Threshold 6_clean,Annual fee Threshold 6_lower_bound,Annual fee Threshold 6_upper_bound,Annual fee Threshold 6_fee_pct,Annual fee Threshold 7_clean,Annual fee Threshold 7_lower_bound,Annual fee Threshold 7_upper_bound,Annual fee Threshold 7_fee_pct,Annual fee Threshold 8_clean,Annual fee Threshold 8_lower_bound,Annual fee Threshold 8_upper_bound,Annual fee Threshold 8_fee_pct,Negotiable threshold (Number/ N/A)_clean,Negotiable threshold (Number/ N/A)_lower_bound,Negotiable threshold (Number/ N/A)_upper_bound,Negotiable threshold (Number/ N/A)_fee_pct,flat_fee_clean,has_flat_fee,min_investment_clean,has_min_investment,negotiable_clean,negotiable_threshold_clean,fee_structure_type,fee_tier_count,potential_multiple_products,filing_year
formadv_part2_1_extracted\104616_36367_1_20110311_fees_section.txt.txt,No,"$0 - $1,250,000 (1.00%) [VERIFIED]","$1,250,001 - $3,000,000 (0.75%) [VERIFIED]","$3,000,001+ (Negotiable) [VERIFIED]",,,,,,"$1,000 [VERIFIED]",Yes,"$3,000,000 [VERIFIED]","2,3,4,10,12",6,9,14,1480,104616,36367,1,2011-03-11,$0 - $1250000 (1.00%),0.0,1250000.0,1.0,$1250001 - $3000000 (0.75%),1250001.0,3000000.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1000.0,True,True,3000000.0,Tiered,2,False,2011
formadv_part2_1_extracted\104616_68689_1_20120208_fees_section.txt.txt,No,"$0 - $1,250,000 (1.00%) [VERIFIED]","$1,250,001 - $3,000,000 (0.75%) [VERIFIED]","$3,000,001+ (Negotiable) [VERIFIED]",,,,,,"$1,000 [VERIFIED]",Yes,"$3,000,000 [VERIFIED]","2,3,4,10,12",6,9,14,1480,104616,68689,1,2012-02-08,$0 - $1250000 (1.00%),0.0,1250000.0,1.0,$1250001 - $3000000 (0.75%),1250001.0,3000000.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1000.0,True,True,3000000.0,Tiered,2,False,2012
formadv_part2_1_extracted\104616_68689_2_20130125_fees_section.txt.txt,No,"$0 - $1,250,000 (1.00%) [VERIFIED]","$1,250,001 - $3,000,000 (0.75%) [VERIFIED]","$3,000,001+ (Negotiable) [VERIFIED]",,,,,,"$1,000 [VERIFIED]",Yes,"$3,000,000 [VERIFIED]","2,3,4,10,12",6,9,14,1480,104616,68689,2,2013-01-25,$0 - $1250000 (1.00%),0.0,1250000.0,1.0,$1250001 - $3000000 (0.75%),1250001.0,3000000.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1000.0,True,True,3000000.0,Tiered,2,False,2013
formadv_part2_1_extracted\104616_68689_3_20140221_fees_section.txt.txt,No,"$0 - $1,250,000 (1.00%) [VERIFIED]","$1,250,001 - $3,000,000 (0.75%) [VERIFIED]","$3,000,001+ (Negotiable) [VERIFIED]",,,,,,"$1,000 [VERIFIED]",Yes,"$3,000,000 [VERIFIED]","2,3,4,10,12",6,9,14,1480,104616,68689,3,2014-02-21,$0 - $1250000 (1.00%),0.0,1250000.0,1.0,$1250001 - $3000000 (0.75%),1250001.0,3000000.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1000.0,True,True,3000000.0,Tiered,2,False,2014
formadv_part2_1_extracted\104616_68689_4_20150312_fees_section.txt.txt,No,"$0 - $1,250,000 (1.00%) [VERIFIED]","$1,250,001 - $3,000,000 (0.75%) [VERIFIED]","$3,000,001+ (Negotiable) [VERIFIED]",,,,,,"$1,000 [VERIFIED]",Yes,"$3,000,000 [VERIFIED]","2,3,4,10,12",6,9,14,1480,104616,68689,4,2015-03-12,$0 - $1250000 (1.00%),0.0,1250000.0,1.0,$1250001 - $3000000 (0.75%),1250001.0,3000000.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1000.0,True,True,3000000.0,Tiered,2,False,2015
formadv_part2_1_extracted\104616_68689_5_20160114_fees_section.txt.txt,No,"$0 - $1,250,000 (1.00%) [VERIFIED]","$1,250,001 - $3,000,000 (0.75%) [VERIFIED]","$3,000,001+ (Negotiable) [VERIFIED]",,,,,,"$1,000 [VERIFIED]",Yes,"$3,000,000 [VERIFIED]","2,3,4,10,12",6,9,14,1431,104616,68689,5,2016-01-14,$0 - $1250000 (1.00%),0.0,1250000.0,1.0,$1250001 - $3000000 (0.75%),1250001.0,3000000.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1000.0,True,True,3000000.0,Tiered,2,False,2016
formadv_part2_1_extracted\104616_68689_6_20170131_fees_section.txt.txt,No,"$0 - $1,250,000 (1.00%) [VERIFIED]","$1,250,001 - $3,000,000 (0.75%) [VERIFIED]","$3,000,001+ (Negotiable) [VERIFIED]",,,,,,"$1,000 [VERIFIED]",Yes,"$3,000,000 [VERIFIED]","2,3,4,10,12",7,11,14,1603,104616,68689,6,2017-01-31,$0 - $1250000 (1.00%),0.0,1250000.0,1.0,$1250001 - $3000000 (0.75%),1250001.0,3000000.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1000.0,True,True,3000000.0,Tiered,2,False,2017
formadv_part2_1_extracted\104616_68689_7_20180202_fees_section.txt.txt,No,"$0 - $1,250,000 (1.00%) [VERIFIED]","$1,250,001 - $3,000,000 (0.75%) [VERIFIED]","$3,000,001+ (Negotiable) [VERIFIED]",,,,,,"$1,000 [VERIFIED]",Yes,"$3,000,000 [VERIFIED]","2,3,4,10,12",7,11,14,1603,104616,68689,7,2018-02-02,$0 - $1250000 (1.00%),0.0,1250000.0,1.0,$1250001 - $3000000 (0.75%),1250001.0,3000000.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1000.0,True,True,3000000.0,Tiered,2,False,2018
formadv_part2_1_extracted\104616_68689_8_20180323_fees_section.txt.txt,No,"$0 - $1,250,000 (1.00%) [VERIFIED]","$1,250,001 - $3,000,000 (0.75%) [VERIFIED]","$3,000,001+ (Negotiable) [VERIFIED]",,,,,,"$250,000 [VERIFIED]",Yes,"$3,000,000 [VERIFIED]","2,3,4,10,12",7,11,13,1607,104616,68689,8,2018-03-23,$0 - $1250000 (1.00%),0.0,1250000.0,1.0,$1250001 - $3000000 (0.75%),1250001.0,3000000.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,250000.0,True,True,3000000.0,Tiered,2,False,2018
formadv_part2_1_extracted\104617_101439_1_20130619_fees_section.txt.txt,No,"$0 - $2,000,000 (1%) [VERIFIED]","$2,000,001 - $5,000,000 (0.50%) [VERIFIED]","$5,000,001 - $10,000,000 (0.40%) [VERIFIED]","$10,000,001 - $20,000,000 (0.30%) [VERIFIED]","$20,000,001 - $50,000,000 (0.20%) [VERIFIED]","$50,000,000+ (0.10%) [VERIFIED]",,,"$2,000,000 [VERIFIED]",Yes,No,"2,3,4,5,6,7,10",6,11,22,4607,104617,101439,1,2013-06-19,$0 - $2000000 (1%),0.0,2000000.0,1.0,$2000001 - $5000000 (0.50%),2000001.0,5000000.0,0.5,$5000001 - $10000000 (0.40%),5000001.0,10000000.0,0.4,$10000001 - $20000000 (0.30%),10000001.0,20000000.0,0.3,$20000001 - $50000000 (0.20%),20000001.0,50000000.0,0.2,,,,,,,,,,,,,,,,,,False,2000000.0,True,True,,Tiered,5,False,2013
formadv_part2_1_extracted\104617_111639_1_20140317_fees_section.txt.txt,No,"$0 - $2,000,000 (1%) [VERIFIED]","$2,000,001 - $5,000,000 (0.50%) [VERIFIED]","$5,000,001 - $10,000,000 (0.40%) [VERIFIED]","$10,000,001 - $20,000,000 (0.30%) [VERIFIED]","$20,000,001 - $50,000,000 (0.20%) [VERIFIED]","$50,000,000+ (0.10%) [VERIFIED]",,,"$2,000,000 [VERIFIED]",Yes,No,"2,3,4,5,6,7,10",6,11,22,4610,104617,111639,1,2014-03-17,$0 - $2000000 (1%),0.0,2000000.0,1.0,$2000001 - $5000000 (0.50%),2000001.0,5000000.0,0.5,$5000001 - $10000000 (0.40%),5000001.0,10000000.0,0.4,$10000001 - $20000000 (0.30%),10000001.0,20000000.0,0.3,$20000001 - $50000000 (0.20%),20000001.0,50000000.0,0.2,,,,,,,,,,,,,,,,,,False,2000000.0,True,True,,Tiered,5,False,2014
formadv_part2_1_extracted\104617_137046_1_20150320_fees_section.txt.txt,No,"$0 - $2,000,000 (1%) [VERIFIED]","$2,000,001 - $5,000,000 (0.50%) [VERIFIED]","$5,000,001 - $10,000,000 (0.40%) [VERIFIED]","$10,000,001 - $20,000,000 (0.30%) [VERIFIED]","$20,000,001 - $50,000,000 (0.20%) [VERIFIED]","$50,000,000+ (0.10%) [VERIFIED]",,,"$2,000,000 [VERIFIED]",Yes,No,"2,3,4,5,6,7,10",6,11,22,4614,104617,137046,1,2015-03-20,$0 - $2000000 (1%),0.0,2000000.0,1.0,$2000001 - $5000000 (0.50%),2000001.0,5000000.0,0.5,$5000001 - $10000000 (0.40%),5000001.0,10000000.0,0.4,$10000001 - $20000000 (0.30%),10000001.0,20000000.0,0.3,$20000001 - $50000000 (0.20%),20000001.0,50000000.0,0.2,,,,,,,,,,,,,,,,,,False,2000000.0,True,True,,Tiered,5,False,2015
formadv_part2_1_extracted\104617_43974_1_20110330_fees_section.txt.txt,No,"$0 - $2,000,000 (1%) [VERIFIED]","$2,000,001 - $5,000,000 (0.50%) [VERIFIED]","$5,000,001 - $10,000,000 (0.40%) [VERIFIED]","$10,000,001 - $20,000,000 (0.30%) [VERIFIED]","$20,000,001 - $50,000,000 (0.20%) [VERIFIED]","$50,000,000+ (0.10%) [VERIFIED]",,,"$12,000 [VERIFIED]",Yes,No,"2,3,4,5,6,7,10",6,11,32,5552,104617,43974,1,2011-03-30,$0 - $2000000 (1%),0.0,2000000.0,1.0,$2000001 - $5000000 (0.50%),2000001.0,5000000.0,0.5,$5000001 - $10000000 (0.40%),5000001.0,10000000.0,0.4,$10000001 - $20000000 (0.30%),10000001.0,20000000.0,0.3,$20000001 - $50000000 (0.20%),20000001.0,50000000.0,0.2,,,,,,,,,,,,,,,,,,False,12000.0,True,True,,Tiered,5,False,2011
formadv_part2_1_extracted\104617_43974_2_20120327_fees_section.txt.txt,No,"$0 - $2,000,000 (1%) [VERIFIED]","$2,000,001 - $5,000,000 (0.50%) [VERIFIED]","$5,000,001 - $10,000,000 (0.40%) [VERIFIED]","$10,000,001 - $20,000,000 (0.30%) [VERIFIED]","$20,000,001 - $50,000,000 (0.20%) [VERIFIED]","$50,000,000+ (0.10%) [VERIFIED]",,,"$12,000 [VERIFIED]",Yes,No,"2,3,4,5,6,7,10",6,11,22,4429,104617,43974,2,2012-03-27,$0 - $2000000 (1%),0.0,2000000.0,1.0,$2000001 - $5000000 (0.50%),2000001.0,5000000.0,0.5,$5000001 - $10000000 (0.40%),5000001.0,10000000.0,0.4,$10000001 - $20000000 (0.30%),10000001.0,20000000.0,0.3,$20000001 - $50000000 (0.20%),20000001.0,50000000.0,0.2,,,,,,,,,,,,,,,,,,False,12000.0,True,True,,Tiered,5,False,2012
formadv_part2_1_extracted\104617_95675_1_20130327_fees_section.txt.txt,No,"$0 - $2,000,000 (1%) [VERIFIED]","$2,000,001 - $5,000,000 (0.50%) [VERIFIED]","$5,000,001 - $10,000,000 (0.40%) [VERIFIED]","$10,000,001 - $20,000,000 (0.30%) [VERIFIED]","$20,000,001 - $50,000,000 (0.20%) [VERIFIED]","$50,000,000+ (0.10%) [VERIFIED]",,,"$2,000,000 [VERIFIED]",Yes,No,"2,3,4,5,6,7,10",6,11,21,4549,104617,95675,1,2013-03-27,$0 - $2000000 (1%),0.0,2000000.0,1.0,$2000001 - $5000000 (0.50%),2000001.0,5000000.0,0.5,$5000001 - $10000000 (0.40%),5000001.0,10000000.0,0.4,$10000001 - $20000000 (0.30%),10000001.0,20000000.0,0.3,$20000001 - $50000000 (0.20%),20000001.0,50000000.0,0.2,,,,,,,,,,,,,,,,,,False,2000000.0,True,True,,Tiered,5,False,2013
formadv_part2_1_extracted\104618_143384_1_20150330_fees_section.txt.txt,$400 (Flat Rate) [VERIFIED],"$250 - $2,000 (N/A) [VERIFIED]","$0 - $500,000 (2.25%) [VERIFIED]","$500,001 - $1,000,000 (1.75%) [VERIFIED]","$1,000,001 - $5,000,000 (1.25%) [VERIFIED]","$5,000,001+ (1.00%) [VERIFIED]","$0 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $5,000,000 (1.50%) [VERIFIED]","$50,000 [VERIFIED]",Yes,No,"1,2,3,4,5,6,7,8,9,10",21,29,102,18642,104618,143384,1,2015-03-30,,,,,$0 - $500000 (2.25%),0.0,500000.0,2.25,$500001 - $1000000 (1.75%),500001.0,1000000.0,1.75,$1000001 - $5000000 (1.25%),1000001.0,5000000.0,1.25,,,,,$0 - $500000 (2.50%),0.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $5000000 (1.50%),1000001.0,5000000.0,1.5,,,,,400.0,True,50000.0,True,True,,Flat Fee,6,False,2015
formadv_part2_1_extracted\104618_143384_2_20150330_fees_section.txt.txt,$400 (Flat Fee) [VERIFIED],"$250 - $2,000 (N/A) [VERIFIED]","$0 - $500,000 (2.25%) [VERIFIED]","$500,001 - $1,000,000 (1.75%) [VERIFIED]","$1,000,001 - $5,000,000 (1.25%) [VERIFIED]","$5,000,001+ (1.00%) [VERIFIED]","$0 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $5,000,000 (1.50%) [VERIFIED]","$50,000 [VERIFIED]",No,,"1,2,3,4,5,6,7,8,9,10",21,29,102,18642,104618,143384,2,2015-03-30,,,,,$0 - $500000 (2.25%),0.0,500000.0,2.25,$500001 - $1000000 (1.75%),500001.0,1000000.0,1.75,$1000001 - $5000000 (1.25%),1000001.0,5000000.0,1.25,,,,,$0 - $500000 (2.50%),0.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $5000000 (1.50%),1000001.0,5000000.0,1.5,,,,,400.0,True,50000.0,True,False,,Flat Fee,6,False,2015
formadv_part2_1_extracted\104618_223664_1_20150622_fees_section.txt.txt,$400 (Flat Fee) [VERIFIED],"$0 - $500,000 (2.25%) [VERIFIED]","$500,001 - $1,000,000 (1.75%) [VERIFIED]","$1,000,001 - $5,000,000 (1.25%) [VERIFIED]","$5,000,001+ (1.00%) [VERIFIED]","$0 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $5,000,000 (1.50%) [VERIFIED]","$5,000,001+ (1.25%) [VERIFIED]","$25,000 [VERIFIED]",Yes,No,"1,2,3,4,5,6,7,8,9,10",21,29,102,18640,104618,223664,1,2015-06-22,$0 - $500000 (2.25%),0.0,500000.0,2.25,$500001 - $1000000 (1.75%),500001.0,1000000.0,1.75,$1000001 - $5000000 (1.25%),1000001.0,5000000.0,1.25,,,,,$0 - $500000 (2.50%),0.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $5000000 (1.50%),1000001.0,5000000.0,1.5,,,,,,,,,400.0,True,25000.0,True,True,,Flat Fee,6,False,2015
formadv_part2_1_extracted\104618_243272_1_20150804_fees_section.txt.txt,$400 (Flat Fee) [VERIFIED],"$0 - $500,000 (2.25%) [VERIFIED]","$500,001 - $1,000,000 (1.75%) [VERIFIED]","$1,000,001 - $5,000,000 (1.25%) [VERIFIED]","$5,000,001+ (1.00%) [VERIFIED]","$0 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $5,000,000 (1.50%) [VERIFIED]","$5,000,001+ (1.25%) [VERIFIED]","$25,000 [VERIFIED]",No,,"1,2,3,4,5,6,7,8,9,10",21,29,102,18640,104618,243272,1,2015-08-04,$0 - $500000 (2.25%),0.0,500000.0,2.25,$500001 - $1000000 (1.75%),500001.0,1000000.0,1.75,$1000001 - $5000000 (1.25%),1000001.0,5000000.0,1.25,,,,,$0 - $500000 (2.50%),0.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $5000000 (1.50%),1000001.0,5000000.0,1.5,,,,,,,,,400.0,True,25000.0,True,False,,Flat Fee,6,False,2015
formadv_part2_1_extracted\104618_244360_1_20150914_fees_section.txt.txt,$400 (Flat Fee) [VERIFIED],"$250 - $2,000 (N/A) [VERIFIED]","$0 - $500,000 (2.25%) [VERIFIED]","$500,001 - $1,000,000 (1.75%) [VERIFIED]","$1,000,001 - $5,000,000 (1.25%) [VERIFIED]","$5,000,001+ (1.00%) [VERIFIED]","$0 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $5,000,000 (1.50%) [VERIFIED]","$25,000 [VERIFIED]",No,No,"1,2,3,4,5,6,7,8,9,10",21,29,102,18640,104618,244360,1,2015-09-14,,,,,$0 - $500000 (2.25%),0.0,500000.0,2.25,$500001 - $1000000 (1.75%),500001.0,1000000.0,1.75,$1000001 - $5000000 (1.25%),1000001.0,5000000.0,1.25,,,,,$0 - $500000 (2.50%),0.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $5000000 (1.50%),1000001.0,5000000.0,1.5,,,,,400.0,True,25000.0,True,False,,Flat Fee,6,False,2015
formadv_part2_1_extracted\104618_245726_1_20151029_fees_section.txt.txt,$400 (Flat Fee) [VERIFIED],"$0 - $500,000 (2.25%) [VERIFIED]","$500,001 - $1,000,000 (1.75%) [VERIFIED]","$1,000,001 - $5,000,000 (1.25%) [VERIFIED]","$5,000,001+ (1.00%) [VERIFIED]","$0 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $5,000,000 (1.50%) [VERIFIED]","$5,000,001+ (1.25%) [VERIFIED]","$25,000 [VERIFIED]",Yes,No,"1,2,3,4,5,6,7,8,9,10",21,29,102,18640,104618,245726,1,2015-10-29,$0 - $500000 (2.25%),0.0,500000.0,2.25,$500001 - $1000000 (1.75%),500001.0,1000000.0,1.75,$1000001 - $5000000 (1.25%),1000001.0,5000000.0,1.25,,,,,$0 - $500000 (2.50%),0.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $5000000 (1.50%),1000001.0,5000000.0,1.5,,,,,,,,,400.0,True,25000.0,True,True,,Flat Fee,6,False,2015
formadv_part2_1_extracted\104618_247052_1_20151217_fees_section.txt.txt,$400 (Flat Fee) [VERIFIED],"$0 - $500,000 (2.25%) [VERIFIED]","$500,001 - $1,000,000 (1.75%) [VERIFIED]","$1,000,001 - $5,000,000 (1.25%) [VERIFIED]","$5,000,001+ (1.00%) [VERIFIED]","$0 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $5,000,000 (1.50%) [VERIFIED]","$5,000,001+ (1.25%) [VERIFIED]","$25,000 [VERIFIED]",No,,"1,2,3,4,5,6,7,8,9,10",21,29,102,18640,104618,247052,1,2015-12-17,$0 - $500000 (2.25%),0.0,500000.0,2.25,$500001 - $1000000 (1.75%),500001.0,1000000.0,1.75,$1000001 - $5000000 (1.25%),1000001.0,5000000.0,1.25,,,,,$0 - $500000 (2.50%),0.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $5000000 (1.50%),1000001.0,5000000.0,1.5,,,,,,,,,400.0,True,25000.0,True,False,,Flat Fee,6,False,2015
formadv_part2_1_extracted\104618_251379_1_20160310_fees_section.txt.txt,$400 (Flat Fee) [VERIFIED],"$0 - $500,000 (2.25%) [VERIFIED]","$500,001 - $1,000,000 (1.75%) [VERIFIED]","$1,000,001 - $5,000,000 (1.25%) [VERIFIED]","$5,000,001+ (1.00%) [VERIFIED]","$0 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $5,000,000 (1.50%) [VERIFIED]","$5,000,001+ (1.25%) [VERIFIED]","$25,000 [VERIFIED]",Yes,No,"1,2,3,4,5,6,7,8,9,10",21,29,102,18640,104618,251379,1,2016-03-10,$0 - $500000 (2.25%),0.0,500000.0,2.25,$500001 - $1000000 (1.75%),500001.0,1000000.0,1.75,$1000001 - $5000000 (1.25%),1000001.0,5000000.0,1.25,,,,,$0 - $500000 (2.50%),0.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $5000000 (1.50%),1000001.0,5000000.0,1.5,,,,,,,,,400.0,True,25000.0,True,True,,Flat Fee,6,False,2016
formadv_part2_1_extracted\104618_251381_1_20160310_fees_section.txt.txt,$400 (Flat Fee) [VERIFIED],"$0 - $500,000 (2.25%) [VERIFIED]","$500,001 - $1,000,000 (1.75%) [VERIFIED]","$1,000,001 - $5,000,000 (1.25%) [VERIFIED]","$5,000,001+ (1.00%) [VERIFIED]","$0 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $5,000,000 (1.50%) [VERIFIED]","$5,000,001+ (1.25%) [VERIFIED]","$25,000 [VERIFIED]",Yes,No,"1,2,3,4,5,6,7,8,9,10",21,29,102,18640,104618,251381,1,2016-03-10,$0 - $500000 (2.25%),0.0,500000.0,2.25,$500001 - $1000000 (1.75%),500001.0,1000000.0,1.75,$1000001 - $5000000 (1.25%),1000001.0,5000000.0,1.25,,,,,$0 - $500000 (2.50%),0.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $5000000 (1.50%),1000001.0,5000000.0,1.5,,,,,,,,,400.0,True,25000.0,True,True,,Flat Fee,6,False,2016
formadv_part2_1_extracted\104618_256778_1_20160331_fees_section.txt.txt,$400 per hour / No [VERIFIED],"$0 - $500,000 (2.25%) [VERIFIED]","$500,001 - $1,000,000 (1.75%) [VERIFIED]","$1,000,001 - $5,000,000 (1.25%) [VERIFIED]","$5,000,001+ (1.00%) [VERIFIED]","$0 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $5,000,000 (1.50%) [VERIFIED]","$5,000,001+ (1.25%) [VERIFIED]","$25,000 [VERIFIED]",Yes,,"1,2,3,4,5,6,7,8,9,10",20,24,102,19414,104618,256778,1,2016-03-31,$0 - $500000 (2.25%),0.0,500000.0,2.25,$500001 - $1000000 (1.75%),500001.0,1000000.0,1.75,$1000001 - $5000000 (1.25%),1000001.0,5000000.0,1.25,,,,,$0 - $500000 (2.50%),0.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $5000000 (1.50%),1000001.0,5000000.0,1.5,,,,,,,,,400.0,True,25000.0,True,True,,Flat Fee,6,False,2016
formadv_part2_1_extracted\104618_260184_1_20160630_fees_section.txt.txt,$400 per hour / No [VERIFIED],"$250 - $2,000 (N/A) [VERIFIED]","$0 - $500,000 (2.25%) [VERIFIED]","$500,001 - $1,000,000 (1.75%) [VERIFIED]","$1,000,001 - $5,000,000 (1.25%) [VERIFIED]","$5,000,001+ (1.00%) [VERIFIED]","$0 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $5,000,000 (1.50%) [VERIFIED]","$5,000,001+ (1.25%) [VERIFIED]","$25,000 [VERIFIED]",No,"1,2,3,4,5,6,7,8,9,10,11",20,24,102,19414,104618,260184,1,2016-06-30,,,,,$0 - $500000 (2.25%),0.0,500000.0,2.25,$500001 - $1000000 (1.75%),500001.0,1000000.0,1.75,$1000001 - $5000000 (1.25%),1000001.0,5000000.0,1.25,,,,,$0 - $500000 (2.50%),0.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $5000000 (1.50%),1000001.0,5000000.0,1.5,,,,,400.0,True,5000001.0,True,False,,Flat Fee,6,False,2016
formadv_part2_1_extracted\104618_263124_1_20160929_fees_section.txt.txt,$400 per hour / No [VERIFIED],"$0 - $500,000 (2.25%) [VERIFIED]","$500,001 - $1,000,000 (1.75%) [VERIFIED]","$1,000,001 - $5,000,000 (1.25%) [VERIFIED]","$5,000,001+ (1.00%) [VERIFIED]","$0 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $5,000,000 (1.50%) [VERIFIED]","$5,000,001+ (1.25%) [VERIFIED]","$25,000 [VERIFIED]",Yes,,"1,2,3,4,5,6,7,8,9,10",20,24,102,19414,104618,263124,1,2016-09-29,$0 - $500000 (2.25%),0.0,500000.0,2.25,$500001 - $1000000 (1.75%),500001.0,1000000.0,1.75,$1000001 - $5000000 (1.25%),1000001.0,5000000.0,1.25,,,,,$0 - $500000 (2.50%),0.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $5000000 (1.50%),1000001.0,5000000.0,1.5,,,,,,,,,400.0,True,25000.0,True,True,,Flat Fee,6,False,2016
formadv_part2_1_extracted\104618_264866_1_20161130_fees_section.txt.txt,$400 per hour / No [VERIFIED],"$250 - $2,000 (N/A) [VERIFIED]","$0 - $500,000 (2.25%) [VERIFIED]","$500,001 - $1,000,000 (1.75%) [VERIFIED]","$1,000,001 - $5,000,000 (1.25%) [VERIFIED]","$5,000,001+ (1.00%) [VERIFIED]","$0 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $5,000,000 (1.50%) [VERIFIED]","$25,000 [VERIFIED]",Yes,No,"1,2,3,4,5,6,7,8,9,10",20,24,102,19401,104618,264866,1,2016-11-30,,,,,$0 - $500000 (2.25%),0.0,500000.0,2.25,$500001 - $1000000 (1.75%),500001.0,1000000.0,1.75,$1000001 - $5000000 (1.25%),1000001.0,5000000.0,1.25,,,,,$0 - $500000 (2.50%),0.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $5000000 (1.50%),1000001.0,5000000.0,1.5,,,,,400.0,True,25000.0,True,True,,Flat Fee,6,False,2016
